Estimated Reproduction Number at UIUC
1.1851414204570192
1.1300335066854401
1.0729967122855288
1.0179457966582426
0.9656954254982181
0.9156636806418623
0.8695769806482694
0.8248516276144728
0.7823151176386018
0.7433057443445694
0.706607583703925
0.6709264490819207
0.6360809763569388
0.6044426275372392
0.5779404458548024
0.5586430675920993
0.551714722468707
0.562549052187155
0.5917895743142908
0.6372582479959978
0.6943613620669238
0.7521367484290256
0.8121201427948472
0.8655426165158
0.906514812439807
0.9350002094560044
0.954545140353926
0.9635084851123598
0.9605527396591476
0.9470504837277116
0.9289001645057048
0.9044016087787288
0.8784442127604617
0.8511596311609217
0.8235638262805374
0.7973355953836504
0.7741081201283047
0.7543347250731227
0.7394657989285541
0.7289465452339138
0.7199364642135369
0.7161425670324029
0.7116333690872891
0.7122927526626319
0.7118173252166727
0.7156596205036441
0.7221869941869851
0.7338321629406789
0.7542084512713613
0.7857366513303934
0.8281212582407123
0.8878001184448797
0.9652342124881581
1.0471543917194663
1.1226434702669765
1.1849986160669663
1.2206927206939935
1.226180718826506
1.2052445913431278
1.1726778602255323
1.1390300434370708
1.104616291731944
1.0725339941889631
1.0480686523879097
1.0250743348238305
1.0022703557898933
0.9834005871170339
0.9619969148413805
0.9433988646150928
0.9273038299508854
0.9149805843102847
0.9002150177789818
0.8873109507362965
0.8742318799747482
0.8594740338699467
0.8392826751630627
0.8174082767130137
0.796095586240906
0.779123499749397
0.7628630553419551
0.7510111296195265
0.7414789669013628
0.7341838608291766
0.7277538793601128
0.7224150277097272
0.72250292176787
0.7278533057155213
0.7385306715253948
0.7594012013463509
0.7894744676347161
0.8186409626202875
0.8502586338188223
0.8768762888605925
0.8965072511211845
0.905942729720693
0.9119090619287431
0.9110953300663809
0.8962048835118869
0.8772788075849964
0.8474379420771306
0.8084958819491962
0.7677107753814738
0.7244328164610723
0.6880119166352165
0.6561880731672667
0.6334840308530973
0.6195026581910079
0.6155588841833544
0.6171680545564
0.6266478153077666
0.6401977945853634
0.6663638072797569
0.7025560043169314
0.7522160470941051
0.8105796114569064
0.8716928761722231
0.9316711996230532
0.9895152167406588
1.0314557896503436
1.0606897825969908
