Estimated Reproduction Number at UIUC
1.3710424943351516
1.3025049393735577
1.2334836052250497
1.169507676642298
1.1093693722347193
1.0554833750677473
1.0047863051037418
0.9569203066555514
0.9150572642553418
0.8759857790514829
0.8405423886423697
0.8078852547544437
0.776999408351161
0.751002859139932
0.7315915149167036
0.7216545226553308
0.7315167469394419
0.7618912490401787
0.8139969453347207
0.8889551142768988
0.9746980694601053
1.0613955142601574
1.1436481269459837
1.2068185097595383
1.2548764236838263
1.2868647560824793
1.3040102680379047
1.306632186264324
1.2962028002011623
1.278498662397794
1.2479071118922684
1.2171674386726312
1.1834746046885558
1.1474444237486483
1.1161194901656422
1.0869432773382752
1.0627281980301237
1.0454890907850514
1.033655102803555
1.0292566154089786
1.0302243687225658
1.0326431200883954
1.0405331578065438
1.0513237810982718
1.0650185683460252
1.0790266135221316
1.0977131613724136
1.1229593707682777
1.1575708478161526
1.2030494697785428
1.263231836116961
1.3413085811624152
1.429510089578544
1.520846764272975
1.593111183904714
1.64637736152012
1.6560525855477817
1.6287080345096956
1.57553520759858
1.5147846297692955
1.4530741296385803
1.397345051117066
1.3498041657130777
1.309633603187795
1.2756373521552664
1.2448962469530422
1.2152945995404962
1.1861829804497388
1.1651465378577566
1.1457125183172434
1.1285292217441496
1.1112197265780384
1.0975165773239346
1.0818876614533526
1.0652003573495543
1.0448084329023613
1.0237252377448565
1.0045898506162596
0.9886603796053128
0.9758189282726841
0.9686417154908018
0.9647933877928494
0.9646874039609019
0.9648188069695778
0.9685593779955313
0.9750025282532491
0.9899989235386177
1.0128688269922614
1.049648611083072
1.0901094385319952
1.1363093076571638
1.177059018894952
1.2085686225613401
1.229090794382308
1.2388856095567045
1.2435766129459558
1.2341159458601743
1.2170324817296572
1.1922840730334399
1.1561401670229068
1.1107517403417335
1.064405839052918
1.0196564937144754
0.9821227803288072
0.9537487490188481
0.9391444434583107
0.9392893678761327
0.9546373602838136
0.9800688176828799
1.0160834543867012
1.0576853213222495
1.108290746553046
1.1743664245152128
1.2493608123553759
1.3378828266018674
1.4216308532996105
1.4994324278938307
1.5523295701803443
1.5784461593526213
1.5849328496947175
